product_id,seller_id,category_id,country_id,condition_id,product_name,product_price,shipping_fee,page_number,category_id,category,condition_id,product_condition,seller_id,seller_name,seller_feedback_score,country_id,origin_country
7571,2532,1459,1,8,"Dell PRECISION 7750 17.3"" FHD I7-10850H 1TB SSD 32GB W10P Quadro RTX 4000",7800.56,292.01,3,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7572,7607,1459,1,2,"Dell Precision 5520 Laptop Core i7-7820HQ 16GB 512GB NVIDIA 15.6"" FHD Windows 10",2600.21,177.6,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7607,grade-a-electronics,1445,1,United States
7573,5268,1459,1,8,DELL Precision 7710 Intel Quad Core i7-6820HQ 16GBDDR4 2.7GHz 512GBSSD Win Pro,2271.96,373.78,3,1459,Computers/Tablets & Networking,8,Used,5268,globaloneenter,427,1,United States
7574,7666,1459,14,8,DELL PRECISION 3510 Quad core  i7-6820HQ 32GB DDR4 500GB SSD workstation gaming,2608.85,272.63,3,1459,Computers/Tablets & Networking,8,Used,7666,peteimafido0,2902,14,United Kingdom
7575,7667,1459,115,2,"Dell Precision M6800 (17.3"" UltraSharp FHD, i7-4700MQ Processor)",1757.94,62.78,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7667,lsbforensics,806,115,Australia
7576,2643,1459,1,8,Dell Precision M3800 Touch Intel Quad-Core i7-4702HQ 16GB RAM 512GB SSD Win 10P,1295.24,201.42,3,1459,Computers/Tablets & Networking,8,Used,2643,midlinepc-tech,1,1,United States
7577,2481,1459,1,2,"Dell Precision 17"" M6600 i7 2720QM 16GB 2TB SSHD NVIDIA 3000M 1080p FHD",1684.3,167.88,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2481,xufrank1986,2353,1,United States
7578,5814,1459,1,8,Dell Precision 5520 i5-7440HQ 2.8 GHz 32GB RAM 512GB SSD Win 10 *NO BATTERY*,1689.99,195.77,3,1459,Computers/Tablets & Networking,8,Used,5814,buy_here_sell_here,22580,1,United States
7579,6409,1459,14,2,"Dell Precision 5550 15.6"" Laptop: i7 10th Gen, NVIDIA T2000, 16GB RAM, 512GB SSD",6967.54,307.85,3,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7580,6409,1459,14,2,"Dell Precision 7520 Laptop: i7-6820HQ, M1200, 16GB RAM, 512GB SSD, Warranty",2784.32,208.4,3,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7581,7673,1459,14,8,"Dell Precision M4800 15.6"" Laptop i7-4800mq 32GB Ram 128GB SSD + 500GB 2GB Video",2026.39,194.59,3,1459,Computers/Tablets & Networking,8,Used,7673,aiexports,1495,14,United Kingdom
7582,2532,1459,1,8,"Dell PRECISION 7530 15.6"" FHD Touch XEON E-2176M 1TB SSD+256GB 32GB Quadro P2000",4582.89,230.54,3,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7583,706,1459,14,8,"Dell Precision 15' 5530, Intel Core i7 - 8850H CPU-2.5GHz, 16GB Ram, 500GB SSD",3553.45,233.27,3,1459,Computers/Tablets & Networking,8,Used,706,smartgadgets2019,4780,14,United Kingdom
7584,2532,1459,1,8,"Dell PRECISION 7740 17"" HD+ I7-9750H 2.60GHz 1TB SSD 16GB W10P Radeon WX 3200",4745.4,226.35,3,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7585,7677,1459,1,1,Dell Precision 7540 Intel i7-9850H 32GB RAM 512GB SSD RTX 3000,7147.41,341.67,3,1459,Computers/Tablets & Networking,1,New,7677,proprocessors,194,1,United States
7586,7678,1459,1,2,Dell Precision 5510 Quad Core i7-6820HQ 2.70GHz 16GB 515GB SSD TOUCH M1000M FHD,2398.33,173.73,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7678,vertexpc,18095,1,United States
7587,2182,1459,1,2,"Dell Precision 7510 15.6"" I7-6820HQ 16GB DDR4 512GB SSD M2000M Win 10 Pro Touch",2258.96,248.29,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2182,vrassets,43381,1,United States
7588,2681,1459,1,8,"Dell Precision 5510 Laptop i7-6820HQ 2.7GHz 256GB SSD 8GB RAM 15.6"" NO OS *",2021.62,166.55,3,1459,Computers/Tablets & Networking,8,Used,2681,epcsales,115019,1,United States
7589,7573,1459,1,8,^ Dell Precision M4700 i7-3740QM 2.7GHz 16 GB Ram No HD #C192,715.07,206.59,3,1459,Computers/Tablets & Networking,8,Used,7573,vlsurplus,2468,1,United States
7590,7682,1459,14,8,Dell Precision 5520 Intel Xeon E3-1505M V5 2.8GHz 32GB Ram 512GB SSD Win10 Pro,3373.57,251.85,3,1459,Computers/Tablets & Networking,8,Used,7682,sarah123412341,275,14,United Kingdom
7591,1625,1459,1,8,Dell Precision M6800 i7 4700MQ 2.40GHz 8GB 500GB HDD WINDOWS 10 PRO,1397.6,154.62,3,1459,Computers/Tablets & Networking,8,Used,1625,re_cycle_electronics,2341,1,United States
7592,7684,1459,1,8,"DELL PRECISION 5530 15.6"" UHD 4K Touch XEON E-2176M 32GB 512GB NVMe W10P P2000",3900.33,210.2,3,1459,Computers/Tablets & Networking,8,Used,7684,dealzforsale,2974,1,United States
7593,7685,1459,1,8,"Dell Precision M4800 15"" Workstation i7 4810mq Quad, AMD R9 200x, 1080p, 120gb",974.76,161.64,3,1459,Computers/Tablets & Networking,8,Used,7685,coloradoc-47,198,1,United States
7594,2743,1459,1,2,Dell Precision 5510 UHD 4K IGZO IPS Touch E3-1505M 32GB 512GB M1000M Backlit KB,2922.02,234.57,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2743,apbook88,1421,1,United States
7595,706,1459,14,8,Dell Precision 5520 15' 4K Core i7- 2.9GHz - 7820HQ - 32GB RAM - 500GB SSD (D2),3688.39,247.08,3,1459,Computers/Tablets & Networking,8,Used,706,smartgadgets2019,4780,14,United Kingdom
7596,6409,1459,14,2,"Dell Precision 7740 17.3"" CAD Laptop: RTX 3000, Core i7, 16GB RAM, 512GB VAT",7282.41,337.22,3,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7597,7689,1459,1,8,"Dell Precision M4600 15.6"" Laptop i5 4GB 320GB NVIDIA 1000M Windows 10 Grade B",601.31,139.41,3,1459,Computers/Tablets & Networking,8,Used,7689,dynamic_surplus,2022,1,United States
7598,2184,1459,1,1,Dell Precision 3000 3550 15.6  Mobile Workstation - Full HD - 1920 x 1080 - Inte,4345.42,234.28,3,1459,Computers/Tablets & Networking,1,New,2184,antonline,296957,1,United States
7599,1870,1459,1,8,"Dell Precision M3800 15.6"" FHD Touch i7-4702HQ 8GB 500GB +128GB SSD K1100M Win10",1296.87,123.54,3,1459,Computers/Tablets & Networking,8,Used,1870,apple.original.apple,490,1,United States
7600,1870,1459,1,2,"Dell Precision 7510 Laptop i5 2.30GHz 8GB 256SSD 15.6"" FirePro WiFi Win10 Pro",1459.38,148.15,3,1459,Computers/Tablets & Networking,2,Seller refurbished,1870,apple.original.apple,490,1,United States
7601,2078,1459,1,8,"Dell Precision M2800 15.6"" FHD Laptop i7-4810MQ, 16GB RAM, 512GB SSD, AMD W4170M",1137.6,149.68,3,1459,Computers/Tablets & Networking,8,Used,2078,stsflorida,1693,1,United States
7602,2168,1459,14,8,Dell Precision 5520 Laptop i7 6820HQ 2.70GHz 32GB RAM 512GB SSD Windows 10 WIFI,2968.74,200.34,3,1459,Computers/Tablets & Networking,8,Used,2168,green-it-sales,3086,14,United Kingdom
7603,7695,1459,1,2,Dell Precision M3800 i7-4712HQ 16GB RAM 256GB SSD Win 10 Pro + Office 2019 #14,1300.12,217.77,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7695,martimarti91,464,1,United States
7604,7397,1459,14,2,"Dell Precision 3520 Laptop i7-7820HQ/16GB RAM/240GB SSD/Quadro M620/15.6"" FHD",2379.49,265.39,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7397,svx-online,128937,14,United Kingdom
7605,3262,1459,14,77,"Dell Precision 3541 Laptop 15.6 Full HD, Intel i5-9300H, 16GB, 512GB SSD, Nvidia",3778.17,226.48,3,1459,Computers/Tablets & Networking,77,Open box,3262,the-tech-saver,3461,14,United Kingdom
7606,2532,1459,1,8,"Dell PRECISION 3520 15.6"" FHD I5-6440HQ 2.60GHz 512GB SSD 16GB W10P M620",1433.35,155.3,3,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7607,2059,1459,1,2,"Dell Laptop M4500 15.6"" Precision Core i7 8GB 500GB HD DVD Wifi Windows 10 Pro",1137.57,149.64,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2059,discountcomputerdepot,69328,1,United States
7608,7700,1459,1,2,Dell Precision 7510 Core i7 6820HQ 32GB RAM 512GBSSD Windows 10 Pro x64 Nvidia,2109.44,201.62,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7700,toughbooksrus,3023,1,United States
7609,6409,1459,14,2,"Dell Precision 5510 Laptop: Core i7-6820HQ, 16GB RAM, 512GB, Warranty VAT",2676.36,229.76,3,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7610,7646,1459,1,8,"DELL PRECISION 3520 Intel Core i7 -2.8Ghz  7700HQ 256GB SSD, 16GB RAM, Win 10",1950.15,230.15,3,1459,Computers/Tablets & Networking,8,Used,7646,alphapc06,4088,1,United States
7611,2095,1459,14,2,Dell Precision T5600 Workstation  4GB RAM Intel Xeon E-2609 2.40GHz Sold as seen,674.67,374.51,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2095,hightech-gb,13952,14,United Kingdom
7612,2211,1459,14,8,Dell Precision 3510 15.6 Intel i7-6820HQ 2.70GHz 256GB 8GB AMD FirePro Graphics,1934.18,192.92,3,1459,Computers/Tablets & Networking,8,Used,2211,helixcom20,885,14,United Kingdom
7613,7705,1459,3220,8,Dell Precision 7510 i7-6820HQ 2.70GHz 4Core 64GB SSD 512GB Quadro M2000M,2600.24,325.03,3,1459,Computers/Tablets & Networking,8,Used,7705,tpsjapan,39,3220,Japan
7614,7384,1459,1,2,Dell Precision 7510 E3-1505M v5 @ 2.8GHz 1TB SSD 64GB RAM Windows 10 Pro,3019.53,525.8,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7384,techrestorer,1516,1,United States
7615,7237,1459,1,8,"Dell Precision M4700 Core i7-3740QM 2.70GHz 16GB RAM 256GB SSD 15.6"" Radeon HD",1170.08,231.52,3,1459,Computers/Tablets & Networking,8,Used,7237,surpluserecycle,739,1,United States
7616,3311,1459,14,8,Dell Precision 7510 Core i7-6820HQ Quadro M1000m 32Gb DDR4 512Gb Nvme SSD FHD,3148.44,261.88,3,1459,Computers/Tablets & Networking,8,Used,3311,ioi-systems,611,14,United Kingdom
7617,7709,1459,1,8,Gaming Dell Precision 7510 i7-6820HQ 2.70GHz Radeon R9 M375x 16GB RAM 256GB SSD,1524.39,213.77,3,1459,Computers/Tablets & Networking,8,Used,7709,mscomputers,536,1,United States
7618,2168,1459,14,8,Dell Precision M4700 Laptop i5 3320M 2.60GHz 8GB RAM 128GB SSD Windows 10 WIFI H,1169.5,167.6,3,1459,Computers/Tablets & Networking,8,Used,2168,green-it-sales,3086,14,United Kingdom
7619,7571,1459,1,2,Dell Precision 7750 Laptop i7-10750H 256GB PCIe 32GB FHD W10P 6 cell 4YR PRO WTY,4387.87,235.06,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7571,ohoover79,2875,1,United States
7620,2660,1459,1,8,Dell Precision M6600 i7-2620M@2.70Gz 4GB RAM 128GB SSD HDMI NVIDIA QUADRO 3000M,877.55,182.37,3,1459,Computers/Tablets & Networking,8,Used,2660,pcidaho3,4331,1,United States
7621,7713,1459,14,2,"Dell Precision 7510 Laptop 15.6"" i7 Processor 32Gb 512Gb SSD Excellent Condition",2698.81,195.44,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7713,pcrenewed,200,14,United Kingdom
7622,7714,1459,1,8,Dell Precision 5510 i7-6820HQ/16GB RAM/256GB SSD NVMe+500GB SSHD/NVIDIA Quadro,2275.18,308.78,3,1459,Computers/Tablets & Networking,8,Used,7714,gg.vault,735,1,United States
7623,7607,1459,1,77,"Dell Precision 5530 15.6"" Laptop Core i7-8850H 16GB 512GB NIVIDA Warranty 8/2021",3575.3,211.3,3,1459,Computers/Tablets & Networking,77,Open box,7607,grade-a-electronics,1445,1,United States
7624,7243,1459,14,2,Dell Precision 17 7740 Workstation Core i7 16GB 512GB CAD 4 Year Dell Warranty,6517.73,288.64,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7243,laptek,9012,14,United Kingdom
7625,2643,1459,1,8,Dell Precision M3800 Touch Intel Quad-Core i7-4712HQ 16GB RAM 512GB SSD Win 7 Pr,1293.26,209.74,3,1459,Computers/Tablets & Networking,8,Used,2643,midlinepc-tech,1,1,United States
7626,2532,1459,1,8,"Dell PRECISION 5540 15.6"" FHD I9-9880H 2.30GHz 512GB SSD 32GB W10P Quadro T2000",4777.91,234.28,3,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7627,6409,1459,14,2,"Dell Precision 5510 Laptop: Core i7, 32GB 512GB Warranty VAT (similar to XPS 15)",3324.09,241.55,3,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7628,7720,1459,599,8,"Dell Precision 5520 i7-6820HQ 16 GB RAM 512 SSD 15,6 "" 4K Touchscreen Workstati",3494.47,234.92,3,1459,Computers/Tablets & Networking,8,Used,7720,ellebizeta,2214,599,Italy
7629,2178,1459,1,2,"Dell Precision 3510 15"" Intel Xeon 16GB RAM 240GB SSD WiFi Win 10 B Grade Laptop",2210.17,177.92,3,1459,Computers/Tablets & Networking,2,Seller refurbished,2178,frankiesfastship,9150,1,United States
7630,7722,1459,1,2,"Dell Precision 15.6"" UHD Touch i7 32GB 512GB SSD WIN10 NVIDIA Quadro Gaming PC",3412.81,270.36,3,1459,Computers/Tablets & Networking,2,Seller refurbished,7722,ectdata,5340,1,United States
7631,2732,1459,14,2,"Dell Gaming laptop Precision m4600 I7 2.7Ghz 16GB 480GB SSD DVD 15.6"" Nvidia CAD",2202.89,210.11,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2732,thetechyteam,46005,14,United Kingdom
7632,2532,1459,1,8,"Dell PRECISION 7520 15.6"" UHD 4K I7-7700HQ 2.8GHz 1TB SSD 16GB W10P Quadro M1200",2522.2,183.87,4,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7633,7725,1459,1,2,Dell Precision M6600 Intel Core i7 2720QM 2.2Ghz 12GB 320GB Win10P Laptop,1235.08,272.05,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7725,lombeephre,1910,1,United States
7634,2532,1459,1,8,"Dell PRECISION 7710 17.3"" FHD I7-6820HQ 2.70GHz 1TB SSD 16GB W10P Quadro M3000M",2541.7,184.26,4,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7635,2144,1459,1,2,Dell Precision M3800 TS Laptop i7-4702HQ Quad-Core 2.2GHz 8GB 256GB SSD W10 Pro,1690.12,203.01,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2144,reviveit.io,109711,1,United States
7636,2178,1459,1,2,"Dell Precision 3520 15.6"" Intel i7 16GB RAM 240GB SSD WiFi Win 10 B Grade Laptop",2210.17,170.15,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2178,frankiesfastship,9150,1,United States
7637,7368,1459,122,2,210-AFXM Dell Mobile Precision 7510 Xeon E3-1505M 4C 2.8GHz 16GB 512GB SSD Win10,2600.21,259.86,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7368,etech-estore,3476,122,Canada
7638,7730,1459,1,2,DELL PRECISION 3510 INTEL i7-6820HQ 2.70GHz 8GB RAM 128GB SSD M.2 WIN 10 PRO,1397.6,272.05,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7730,lsimve,7875,1,United States
7639,2743,1459,1,2,Dell Precision M4800 i7-4810MQ 4K UHD 3840x2160 100% sRGB IPS 32GB 512GB SSD,2857.01,233.34,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2743,apbook88,1421,1,United States
7640,2687,1459,1,8,"Dell Precision 5510 15.6"" 4K Touch i7-6820HQ 2.7GHz 32GB 256GB+500GB No Battery",2242.64,156.27,4,1459,Computers/Tablets & Networking,8,Used,2687,epc-ga,1207,1,United States
7641,7733,1459,1,8,Dell Precision Laptop 7720 32GB RAM 512GB SSD + 1TB HDD i7 2.9GHz NVIDIA 2GB,2892.77,248.65,4,1459,Computers/Tablets & Networking,8,Used,7733,cmsp3733,954,1,United States
7642,3262,1459,14,77,"Dell Precision 3550 Laptop 15.6"" Full HD, i7-10510U,16GB RAM, 512GB SSD, Nvidia",4227.98,234.67,4,1459,Computers/Tablets & Networking,77,Open box,3262,the-tech-saver,3461,14,United Kingdom
7643,7735,1459,1,2,"Dell Precision 5520 15.6"" Intel Core i7 NVIDIA Quadro M1200 32GB RAM 256GB FHD",2437.5,182.24,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7735,chipsxp,1416,1,United States
7644,2168,1459,14,8,Dell Precision 7510 Laptop i7 6820HQ 2.7GHz 32GB RAM 500GB SSD Windows 10 WIFI F,2563.91,192.97,4,1459,Computers/Tablets & Networking,8,Used,2168,green-it-sales,3086,14,United Kingdom
7645,2095,1459,14,2,"Dell Precision M4600 15.6"" Intel Core i5 2nd Gen 8GB RAM 256GB SSD WIN10 HDMI",1124.48,166.79,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2095,hightech-gb,13952,14,United Kingdom
7646,2532,1459,1,2,MINT Dell Precision 7750 i7-10750H 32GB Memory 1TB SSD Quadro RTX 3000 WARRANTY,7150.63,272.28,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2532,swingcomputers,11993,1,United States
7647,2532,1459,1,2,"DELL Precision•16GB•W10P•Black•500GB•15.6""•Intel i7-7700HQ 2.80 GHz",3397.51,200.61,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2532,swingcomputers,11993,1,United States
7648,2532,1459,1,8,"Dell PRECISION 5530 2in1 15.6"" FHD Touch I7-8706G 512GB NVMe SSD 16GB W10P VEGA",3120.25,187.54,4,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7649,6343,1459,1,8,Dell Precision 7720 2.9GHz i7-7820HQ 32GB Ram P3000 6GB vram 512SSD win 10,3087.78,194.69,4,1459,Computers/Tablets & Networking,8,Used,6343,apcomputersplus,233,1,United States
7650,2182,1459,1,2,"Dell Precision M4800 15.6"" 4K i7-4810MQ 16GB 256GB SSD K2100M Win 10 Pro Laptop",1608.9,222.42,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2182,vrassets,43381,1,United States
7651,7743,1459,1,8,DELL PRECISION 5510 i5 G6 2.3 GHz RAM 8GB W/BATTERY 256gb SSD.,1787.66,220.53,4,1459,Computers/Tablets & Networking,8,Used,7743,5280fixit,6166,1,United States
7652,7744,1459,1,8,DELL PRECISION 7520 15.6in i7-7820HQ 16GB DDR4 266GB SSD 1TB HDD F1V3TQ2,2600.24,240.59,4,1459,Computers/Tablets & Networking,8,Used,7744,magnolia_trading,7801,1,United States
7653,6409,1459,14,2,"Dell Precision 3550 15.6"" Laptop: i7-10510U 16GB 1TB SSD, NVIDIA Quadro Warranty",4268.69,258.73,4,1459,Computers/Tablets & Networking,2,Seller refurbished,6409,cruisetechstore,1880,14,United Kingdom
7654,7746,1459,1,8,DELL PRECISION 5520 40JT6H2 I7-7820HQ 2.9GHZ/16GB/0GB HDD 15.6' FHD PLEASE READ,2047.66,239.77,4,1459,Computers/Tablets & Networking,8,Used,7746,lampysellsit,1498,1,United States
7655,7571,1459,1,2,Dell Precision 7740 Laptop i5-9400H 256GB PCIe 500GB 16GB HD+ W10P TB SC NBD WTY,3737.81,1657.0,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7571,ohoover79,2875,1,United States
7656,1806,1459,1,8,"Dell Precision 7720 17"" 4K Xeon E3-1535M v6 3.1GHz 2TB SSD 64GB RAM Quadro P5000",6692.37,270.85,4,1459,Computers/Tablets & Networking,8,Used,1806,spicketriver_computers,5378,1,United States
7657,6429,1459,1,8,"Dell Precision M2800 Core i7-4710MQ 2.5ghz 8GB 500GB 15.6"" W4170M Laptop",1046.6,147.92,4,1459,Computers/Tablets & Networking,8,Used,6429,tech-trading,21513,1,United States
7658,2182,1459,1,8,"Dell Precision 7530 15.6"" FHD I7-8850H 16GB DDR4 512GB SSD nVIDIA P1000 Laptop",3234.05,189.69,4,1459,Computers/Tablets & Networking,8,Used,2182,vrassets,43381,1,United States
7659,7571,1459,1,2,Dell Precision 7750 Laptop i7-10750H 512GB PCIe 32GB FHD W10P 6 cell 4YR PRO WTY,4712.9,241.27,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7571,ohoover79,2875,1,United States
7660,7730,1459,1,2,DELL PRECISION 3510 INTEL i7-6820HQ 2.70GHz 16GB RAM 128GB SSD M.2 WIN 10 PRO,1495.11,261.32,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7730,lsimve,7875,1,United States
7661,7678,1459,1,2,Dell Precision 7520 Core i7 7820HQ 2.9GHz 32GB 512GB SSD Windows 10 Pro Nvidia,2830.04,181.98,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7678,vertexpc,18095,1,United States
7662,6428,1459,1,8,"Dell Precision M4800 15.6"" 1920x1080 FHD i7 2.7GHz 24GB 256GB AMD FirePro W10P",1462.6,268.38,4,1459,Computers/Tablets & Networking,8,Used,6428,the620guy,24279,1,United States
7663,3311,1459,14,77,Dell Precision 5530 i7-8850H 6 Core 16Gb 512GB FHD Nvidia Quadro P1000 4Gb Vram,4497.86,297.82,4,1459,Computers/Tablets & Networking,77,Open box,3311,ioi-systems,611,14,United Kingdom
7664,1783,1459,1,2,Dell Precision 3510 Intel i5-6300HQ 1920x1080 8GB DDR4 256GB SSD Win 10 Pro,1300.09,138.27,4,1459,Computers/Tablets & Networking,2,Seller refurbished,1783,dynamicithardware,26920,1,United States
7665,7757,1459,1,2,"Dell Laptop Computer M4800 - Intel Core i7, 16GB 500 SSD, Win 10 Pro",1283.87,246.02,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7757,mnwcomp,2464,1,United States
7666,7758,1459,1,2,Dell Precision 5510 - i7 6th Gen / 8GB RAM / 512GB SSD / 1920x1080 / WIN 10 PRO,1722.5,217.18,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7758,ohiotreasures1,3860,1,United States
7667,1870,1459,1,2,DELL PRECISION 5520 1920X1080 CORE I7-6820HQ 256 SSD 16GB RAM  10 PRO,2206.95,170.09,4,1459,Computers/Tablets & Networking,2,Seller refurbished,1870,apple.original.apple,490,1,United States
7668,2645,1459,1,8,"Dell Precision M4700 15.6"" Intel i7-3720QM 2.6GHz 8GB DDR3 K1000M Fair No HDD",1462.6,134.14,4,1459,Computers/Tablets & Networking,8,Used,2645,human-i-t,15363,1,United States
7669,2532,1459,1,8,"Dell PRECISION 5540 15.6"" FHD I9-9880H 2.30GHz 1TB SSD 32GB W10P Quadro T2000",4907.92,236.75,4,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7670,7762,1459,1,8,Dell Precision 5000 5750 17.3″ Intel Core i7 10th Gen 10750H 32 GB RAM 512 SSD,6339.71,256.77,4,1459,Computers/Tablets & Networking,8,Used,7762,techindiscount,2146,1,United States
7671,3262,1459,14,2,"Dell Precision 7510 15.6"" FHD Intel i7-6820HQ, 1TB SSD, 32GB DDR4 RAM, NVIDIA",3373.34,207.72,4,1459,Computers/Tablets & Networking,2,Seller refurbished,3262,the-tech-saver,3461,14,United Kingdom
7672,3311,1459,14,8,Dell Precision 7510 Core i7-6820HQ 32Gb DDR4 Quadro M2000m 4Gb 256Gb SSD FHD,3148.44,285.58,4,1459,Computers/Tablets & Networking,8,Used,3311,ioi-systems,611,14,United Kingdom
7673,7765,1459,14,8,"Dell Precision 5520 15.6” UHD i7- 2.8GHz (3.8GHz)- 7700HQ, 16GB RAM, 512GB SSD",3144.16,271.01,4,1459,Computers/Tablets & Networking,8,Used,7765,ransing-14,50,14,United Kingdom
7674,7766,1459,1,2,"Dell Precision 7730 17.3"" i7-8750H 2.20GHz - 32GB RAM - 1TB - FACTORY WARRANTY",4222.14,409.41,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7766,nuclearcomputing,2722,1,United States
7675,7767,1459,14,2,DELL Precision 7520 Laptop Intel XEON E3-1545m 4K SCREEN NVMe + HDD Workstation,4043.78,231.29,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7767,sebsational,1430,14,United Kingdom
7676,7768,1459,1,2,Dell Precision M6700 i5-3320M 8GB RAM + Radeon HD 7800M Graphics Card,1137.6,142.01,4,1459,Computers/Tablets & Networking,2,Seller refurbished,7768,david_keith_inc,153,1,United States
7677,2168,1459,14,8,Dell Precision 5510 Laptop i7 6820HQ 2.7GHz 32GB RAM 512GB SSD Windows 10 WIFI B,2743.83,196.25,4,1459,Computers/Tablets & Networking,8,Used,2168,green-it-sales,3086,14,United Kingdom
7678,2095,1459,14,2,"DELL PRECISION M6600 17.3"" WORKSTATION CORE i5 16 GB RAM 128GB SSD + 500GB WIN10",2091.57,195.76,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2095,hightech-gb,13952,14,United Kingdom
7679,2481,1459,1,2,"Dell Precision 15"" M4700 i7 3740QM 16GB 1TB New SSD NVIDIA K1000M 1080p",1560.08,240.78,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2481,xufrank1986,2353,1,United States
7680,3484,1459,14,2,DELL PRECISION M7510 I7 CPU  AUTOCAD PHOTO SHOP GAMING LAPTOP SSD+ HDD GRADE A,3593.97,211.73,4,1459,Computers/Tablets & Networking,2,Seller refurbished,3484,markonicomputing,1313,14,United Kingdom
7681,7773,1459,14,8,"Dell Precision 5530 Laptop 15.6, Xeon E-2176M, 32GB, 512GB SSD NVIDIA Quadro",4700.5,310.05,4,1459,Computers/Tablets & Networking,8,Used,7773,sofian-uk,4186,14,United Kingdom
7682,2095,1459,14,2,"Dell Precision M90 17"" INTEL CORE 2 DUO 4GB RAM 250GB HDD WINDOWS 7 DVD WIFI..",809.61,161.08,4,1459,Computers/Tablets & Networking,2,Seller refurbished,2095,hightech-gb,13952,14,United Kingdom
7683,2532,1459,1,8,"Dell PRECISION 7710 17.3"" UHD 4K XEON E3-1535M V5 2.90GHz 1TB SSD 32GB M5000M",4257.86,224.34,4,1459,Computers/Tablets & Networking,8,Used,2532,swingcomputers,11993,1,United States
7684,1719,1459,1,8,"Dell Precision 5510 i7-6820HQ 2.7GHz 512GB SSD 16GB RAM 15.6"" FHD WIN10 PRO GOOD",1881.92,229.34,4,1459,Computers/Tablets & Networking,8,Used,1719,northbaysell,1435,1,United States
7685,3262,1459,14,2,"Dell Precision 7710 15.6"" FHD Intel i7-6820HQ, 1TB SSD, 32GB DDR4 RAM, NVIDIA",3598.25,211.82,4,1459,Computers/Tablets & Networking,2,Seller refurbished,3262,the-tech-saver,3461,14,United Kingdom
7686,3311,1459,14,2,Dell Precision 7530 Intel Core i7-8850H 6 Core 32Gb Ram 512GB SSD 15.6” FHD IPS,4497.86,286.44,4,1459,Computers/Tablets & Networking,2,Seller refurbished,3311,ioi-systems,611,14,United Kingdom
